"","id","uid","label","os","emoji_id","unicode","emoji"
"12922",12922,"fH7l4MGn2J59XAMlav4qZe6SVBP3fgIR","happy","Win32",131,"1f46b","👫"
"12923",12923,"fH7l4MGn2J59XAMlav4qZe6SVBP3fgIR","happy","Win32",52,"1f525","🔥"
"12924",12924,"Y2qT4hxvmUS1eU0tfZYzvRwBFmHz8gxc","happy","iPhone",2,"2764","❤"
"12925",12925,"fH7l4MGn2J59XAMlav4qZe6SVBP3fgIR","sad","Win32",104,"1f613","😓"
"12926",12926,"fH7l4MGn2J59XAMlav4qZe6SVBP3fgIR","neutral","Win32",169,"1f378","🍸"
"12927",12927,"fH7l4MGn2J59XAMlav4qZe6SVBP3fgIR","afraid","Win32",201,"1f4d2","📒"
"12928",12928,"fH7l4MGn2J59XAMlav4qZe6SVBP3fgIR","neutral","Win32",95,"1f449","👉"
"12929",12929,"fH7l4MGn2J59XAMlav4qZe6SVBP3fgIR","neutral","Win32",149,"1f37b","🍻"
"12930",12930,"fH7l4MGn2J59XAMlav4qZe6SVBP3fgIR","happy","Win32",46,"1f60b","😋"
"12931",12931,"Y2qT4hxvmUS1eU0tfZYzvRwBFmHz8gxc","happy","iPhone",103,"1f385","🎅"
"12932",12932,"fH7l4MGn2J59XAMlav4qZe6SVBP3fgIR","happy","Win32",35,"1f499","💙"
"12933",12933,"fH7l4MGn2J59XAMlav4qZe6SVBP3fgIR","happy","Win32",27,"1f603","😃"
"12934",12934,"fH7l4MGn2J59XAMlav4qZe6SVBP3fgIR","happy","Win32",61,"1f61d","😝"
"12935",12935,"fH7l4MGn2J59XAMlav4qZe6SVBP3fgIR","neutral","Win32",199,"1f33b","🌻"
"12936",12936,"fH7l4MGn2J59XAMlav4qZe6SVBP3fgIR","afraid","Win32",123,"1f62c","😬"
"12937",12937,"fH7l4MGn2J59XAMlav4qZe6SVBP3fgIR","neutral","Win32",124,"1f46f","👯"
"12938",12938,"Y2qT4hxvmUS1eU0tfZYzvRwBFmHz8gxc","happy","iPhone",77,"270b","✋"
"12939",12939,"fH7l4MGn2J59XAMlav4qZe6SVBP3fgIR","happy","Win32",13,"2661","♡"
"12940",12940,"fH7l4MGn2J59XAMlav4qZe6SVBP3fgIR","happy","Win32",154,"25aa","▪"
"12941",12941,"Y2qT4hxvmUS1eU0tfZYzvRwBFmHz8gxc","happy","iPhone",179,"1f37a","🍺"
"12942",12942,"fH7l4MGn2J59XAMlav4qZe6SVBP3fgIR","neutral","Win32",194,"1f1ea","🇪"
"12943",12943,"fH7l4MGn2J59XAMlav4qZe6SVBP3fgIR","neutral","Win32",177,"2502","│"
"12944",12944,"fH7l4MGn2J59XAMlav4qZe6SVBP3fgIR","happy","Win32",43,"1f60e","😎"
"12945",12945,"fH7l4MGn2J59XAMlav4qZe6SVBP3fgIR","neutral","Win32",195,"2591","░"
"12946",12946,"fH7l4MGn2J59XAMlav4qZe6SVBP3fgIR","happy","Win32",6,"1f618","😘"
"12947",12947,"fH7l4MGn2J59XAMlav4qZe6SVBP3fgIR","neutral","Win32",202,"21bf","↿"
"12948",12948,"fH7l4MGn2J59XAMlav4qZe6SVBP3fgIR","happy","Win32",93,"1f451","👑"
"12949",12949,"fH7l4MGn2J59XAMlav4qZe6SVBP3fgIR","neutral","Win32",92,"1f611","😑"
"12950",12950,"fH7l4MGn2J59XAMlav4qZe6SVBP3fgIR","neutral","Win32",39,"2605","★"
"12951",12951,"fH7l4MGn2J59XAMlav4qZe6SVBP3fgIR","neutral","Win32",39,"2605","★"
"12952",12952,"Y2qT4hxvmUS1eU0tfZYzvRwBFmHz8gxc","afraid","iPhone",47,"1f64a","🙊"
"12953",12953,"Y2qT4hxvmUS1eU0tfZYzvRwBFmHz8gxc","happy","iPhone",31,"1f61c","😜"
"12954",12954,"Y2qT4hxvmUS1eU0tfZYzvRwBFmHz8gxc","na","iPhone",154,"25aa","▪"
"12955",12955,"Y2qT4hxvmUS1eU0tfZYzvRwBFmHz8gxc","neutral","iPhone",107,"270a","✊"
"12956",12956,"Y2qT4hxvmUS1eU0tfZYzvRwBFmHz8gxc","sad","iPhone",44,"1f622","😢"
"12957",12957,"Y2qT4hxvmUS1eU0tfZYzvRwBFmHz8gxc","happy","iPhone",193,"1f478","👸"
"12958",12958,"Y2qT4hxvmUS1eU0tfZYzvRwBFmHz8gxc","neutral","iPhone",22,"1f4aa","💪"
"12959",12959,"Y2qT4hxvmUS1eU0tfZYzvRwBFmHz8gxc","happy","iPhone",136,"26c4","⛄"
"12960",12960,"Y2qT4hxvmUS1eU0tfZYzvRwBFmHz8gxc","happy","iPhone",79,"1f355","🍕"
"12961",12961,"Y2qT4hxvmUS1eU0tfZYzvRwBFmHz8gxc","happy","iPhone",20,"1f64c","🙌"
"12962",12962,"Y2qT4hxvmUS1eU0tfZYzvRwBFmHz8gxc","surprised","iPhone",72,"1f440","👀"
"12963",12963,"Y2qT4hxvmUS1eU0tfZYzvRwBFmHz8gxc","na","iPhone",194,"1f1ea","🇪"
"12964",12964,"Y2qT4hxvmUS1eU0tfZYzvRwBFmHz8gxc","neutral","iPhone",71,"a9","©"
"12965",12965,"Y2qT4hxvmUS1eU0tfZYzvRwBFmHz8gxc","happy","iPhone",49,"1f3b6","🎶"
"12966",12966,"Y2qT4hxvmUS1eU0tfZYzvRwBFmHz8gxc","happy","iPhone",4,"1f60d","😍"
"12967",12967,"Y2qT4hxvmUS1eU0tfZYzvRwBFmHz8gxc","sad","iPhone",62,"1f62a","😪"
"12968",12968,"Y2qT4hxvmUS1eU0tfZYzvRwBFmHz8gxc","happy","iPhone",128,"1f31f","🌟"
"12969",12969,"Y2qT4hxvmUS1eU0tfZYzvRwBFmHz8gxc","na","iPhone",63,"fffd","�"
"12970",12970,"Y2qT4hxvmUS1eU0tfZYzvRwBFmHz8gxc","neutral","iPhone",201,"1f4d2","📒"
"12971",12971,"Y2qT4hxvmUS1eU0tfZYzvRwBFmHz8gxc","happy","iPhone",36,"2728","✨"
"12972",12972,"Y2qT4hxvmUS1eU0tfZYzvRwBFmHz8gxc","surprised","iPhone",147,"1f47b","👻"
"12973",12973,"eJraJ6dgOHr6GGFqFNvsyGOn7XXYzZBT","happy","Win32",11,"1f601","😁"
"12974",12974,"eJraJ6dgOHr6GGFqFNvsyGOn7XXYzZBT","disgusted","Win32",106,"1f610","😐"
"12975",12975,"eJraJ6dgOHr6GGFqFNvsyGOn7XXYzZBT","happy","Win32",1,"1f602","😂"
"12976",12976,"eJraJ6dgOHr6GGFqFNvsyGOn7XXYzZBT","neutral","Win32",63,"fffd","�"
"12977",12977,"eJraJ6dgOHr6GGFqFNvsyGOn7XXYzZBT","happy","Win32",73,"1f498","💘"
"12978",12978,"eJraJ6dgOHr6GGFqFNvsyGOn7XXYzZBT","surprised","Win32",100,"2606","☆"
"12979",12979,"eJraJ6dgOHr6GGFqFNvsyGOn7XXYzZBT","happy","Win32",167,"1f3a7","🎧"
"12980",12980,"eJraJ6dgOHr6GGFqFNvsyGOn7XXYzZBT","disgusted","Win32",185,"1f4da","📚"
"12981",12981,"eJraJ6dgOHr6GGFqFNvsyGOn7XXYzZBT","happy","Win32",8,"1f44c","👌"
"12982",12982,"eJraJ6dgOHr6GGFqFNvsyGOn7XXYzZBT","happy","Win32",149,"1f37b","🍻"
"12983",12983,"eJraJ6dgOHr6GGFqFNvsyGOn7XXYzZBT","happy","Win32",137,"1f445","👅"
"12984",12984,"eJraJ6dgOHr6GGFqFNvsyGOn7XXYzZBT","happy","Win32",195,"2591","░"
"12985",12985,"eJraJ6dgOHr6GGFqFNvsyGOn7XXYzZBT","happy","Win32",132,"1f3c6","🏆"
"12986",12986,"eJraJ6dgOHr6GGFqFNvsyGOn7XXYzZBT","happy","Win32",75,"2615","☕"
"12987",12987,"eJraJ6dgOHr6GGFqFNvsyGOn7XXYzZBT","happy","Win32",53,"1f4af","💯"
"12988",12988,"eJraJ6dgOHr6GGFqFNvsyGOn7XXYzZBT","happy","Win32",140,"1f48f","💏"
"12989",12989,"eJraJ6dgOHr6GGFqFNvsyGOn7XXYzZBT","happy","Win32",136,"26c4","⛄"
"12990",12990,"eJraJ6dgOHr6GGFqFNvsyGOn7XXYzZBT","happy","Win32",122,"1f61b","😛"
"12991",12991,"eJraJ6dgOHr6GGFqFNvsyGOn7XXYzZBT","happy","Win32",192,"2614","☔"
"12992",12992,"eJraJ6dgOHr6GGFqFNvsyGOn7XXYzZBT","happy","Win32",68,"1f600","😀"
"12993",12993,"6TzVSv3ZaVYz3kclLCkJiBCrRIZixZcV","happy","Linux armv8l",27,"1f603","😃"
"12994",12994,"6TzVSv3ZaVYz3kclLCkJiBCrRIZixZcV","happy","Linux armv8l",34,"1f49c","💜"
"12995",12995,"6TzVSv3ZaVYz3kclLCkJiBCrRIZixZcV","happy","Linux armv8l",11,"1f601","😁"
"12996",12996,"6TzVSv3ZaVYz3kclLCkJiBCrRIZixZcV","happy","Linux armv8l",22,"1f4aa","💪"
"12997",12997,"6TzVSv3ZaVYz3kclLCkJiBCrRIZixZcV","na","Linux armv8l",74,"1f413","🐓"
"12998",12998,"6TzVSv3ZaVYz3kclLCkJiBCrRIZixZcV","na","Linux armv8l",161,"1f485","💅"
"12999",12999,"ym02cO9YOnUEH09MaAgFWMXwEevEwWKS","neutral","Win32",45,"1f48b","💋"
"13000",13000,"ym02cO9YOnUEH09MaAgFWMXwEevEwWKS","neutral","Win32",150,"1f645","🙅"
"13001",13001,"ym02cO9YOnUEH09MaAgFWMXwEevEwWKS","neutral","Win32",150,"1f645","🙅"
"13002",13002,"97FVC8kHgrXR2hBGdCqPbZ90kexD4zXl","neutral","Linux armv7l",199,"1f33b","🌻"
"13003",13003,"97FVC8kHgrXR2hBGdCqPbZ90kexD4zXl","happy","Linux armv7l",197,"1f47e","👾"
"13004",13004,"97FVC8kHgrXR2hBGdCqPbZ90kexD4zXl","neutral","Linux armv7l",125,"1f48e","💎"
"13005",13005,"97FVC8kHgrXR2hBGdCqPbZ90kexD4zXl","happy","Linux armv7l",19,"1f609","😉"
"13006",13006,"97FVC8kHgrXR2hBGdCqPbZ90kexD4zXl","neutral","Linux armv7l",113,"1f4a6","💦"
"13007",13007,"97FVC8kHgrXR2hBGdCqPbZ90kexD4zXl","neutral","Linux armv7l",182,"1f3b8","🎸"
"13008",13008,"97FVC8kHgrXR2hBGdCqPbZ90kexD4zXl","neutral","Linux armv7l",121,"27a1","➡"
"13009",13009,"97FVC8kHgrXR2hBGdCqPbZ90kexD4zXl","happy","Linux armv7l",70,"1f63b","😻"
"13010",13010,"97FVC8kHgrXR2hBGdCqPbZ90kexD4zXl","neutral","Linux armv7l",83,"1f4a5","💥"
"13011",13011,"97FVC8kHgrXR2hBGdCqPbZ90kexD4zXl","angry","Linux armv7l",85,"1f624","😤"
"13012",13012,"97FVC8kHgrXR2hBGdCqPbZ90kexD4zXl","neutral","Linux armv7l",138,"266a","♪"
"13013",13013,"97FVC8kHgrXR2hBGdCqPbZ90kexD4zXl","neutral","Linux armv7l",48,"1f634","😴"
"13014",13014,"97FVC8kHgrXR2hBGdCqPbZ90kexD4zXl","happy","Linux armv7l",38,"1f497","💗"
"13015",13015,"97FVC8kHgrXR2hBGdCqPbZ90kexD4zXl","neutral","Linux armv7l",58,"266b","♫"
"13016",13016,"97FVC8kHgrXR2hBGdCqPbZ90kexD4zXl","happy","Linux armv7l",34,"1f49c","💜"
"13017",13017,"97FVC8kHgrXR2hBGdCqPbZ90kexD4zXl","disgusted","Linux armv7l",82,"1f615","😕"
"13018",13018,"97FVC8kHgrXR2hBGdCqPbZ90kexD4zXl","neutral","Linux armv7l",62,"1f62a","😪"
"13019",13019,"97FVC8kHgrXR2hBGdCqPbZ90kexD4zXl","neutral","Linux armv7l",178,"1f4a3","💣"
"13020",13020,"97FVC8kHgrXR2hBGdCqPbZ90kexD4zXl","neutral","Linux armv7l",103,"1f385","🎅"
"13021",13021,"97FVC8kHgrXR2hBGdCqPbZ90kexD4zXl","neutral","Linux armv7l",183,"1f379","🍹"
"13022",13022,"97FVC8kHgrXR2hBGdCqPbZ90kexD4zXl","neutral","Linux armv7l",169,"1f378","🍸"
"13023",13023,"97FVC8kHgrXR2hBGdCqPbZ90kexD4zXl","happy","Linux armv7l",18,"1f60f","😏"
"13024",13024,"97FVC8kHgrXR2hBGdCqPbZ90kexD4zXl","sad","Linux armv7l",112,"1f44e","👎"
"13025",13025,"97FVC8kHgrXR2hBGdCqPbZ90kexD4zXl","happy","Linux armv7l",16,"1f64f","🙏"
"13026",13026,"97FVC8kHgrXR2hBGdCqPbZ90kexD4zXl","neutral","Linux armv7l",100,"2606","☆"
"13027",13027,"97FVC8kHgrXR2hBGdCqPbZ90kexD4zXl","neutral","Linux armv7l",67,"1f480","💀"
"13028",13028,"97FVC8kHgrXR2hBGdCqPbZ90kexD4zXl","neutral","Linux armv7l",77,"270b","✋"
"13029",13029,"97FVC8kHgrXR2hBGdCqPbZ90kexD4zXl","neutral","Linux armv7l",171,"ae","®"
"13030",13030,"97FVC8kHgrXR2hBGdCqPbZ90kexD4zXl","sad","Linux armv7l",109,"1f616","😖"
"13031",13031,"97FVC8kHgrXR2hBGdCqPbZ90kexD4zXl","neutral","Linux armv7l",163,"1f31a","🌚"
"13032",13032,"97FVC8kHgrXR2hBGdCqPbZ90kexD4zXl","sad","Linux armv7l",81,"1f625","😥"
"13033",13033,"97FVC8kHgrXR2hBGdCqPbZ90kexD4zXl","neutral","Linux armv7l",184,"1f4ab","💫"
"13034",13034,"97FVC8kHgrXR2hBGdCqPbZ90kexD4zXl","sad","Linux armv7l",44,"1f622","😢"
"13035",13035,"97FVC8kHgrXR2hBGdCqPbZ90kexD4zXl","happy","Linux armv7l",66,"1f44a","👊"
"13036",13036,"97FVC8kHgrXR2hBGdCqPbZ90kexD4zXl","neutral","Linux armv7l",187,"1f337","🌷"
"13037",13037,"97FVC8kHgrXR2hBGdCqPbZ90kexD4zXl","neutral","Linux armv7l",96,"1f343","🍃"
"13038",13038,"97FVC8kHgrXR2hBGdCqPbZ90kexD4zXl","neutral","Linux armv7l",142,"1f334","🌴"
"13039",13039,"97FVC8kHgrXR2hBGdCqPbZ90kexD4zXl","neutral","Linux armv7l",33,"1f338","🌸"
"13040",13040,"97FVC8kHgrXR2hBGdCqPbZ90kexD4zXl","neutral","Linux armv7l",175,"1f3c3","🏃"
"13041",13041,"97FVC8kHgrXR2hBGdCqPbZ90kexD4zXl","disgusted","Linux armv7l",24,"1f612","😒"
"13042",13042,"97FVC8kHgrXR2hBGdCqPbZ90kexD4zXl","neutral","Linux armv7l",20,"1f64c","🙌"
"13043",13043,"97FVC8kHgrXR2hBGdCqPbZ90kexD4zXl","neutral","Linux armv7l",164,"1f47d","👽"
"13044",13044,"97FVC8kHgrXR2hBGdCqPbZ90kexD4zXl","neutral","Linux armv7l",3,"2665","♥"
"13045",13045,"97FVC8kHgrXR2hBGdCqPbZ90kexD4zXl","neutral","Linux armv7l",88,"2708","✈"
"13046",13046,"97FVC8kHgrXR2hBGdCqPbZ90kexD4zXl","surprised","Linux armv7l",29,"1f631","😱"
"13047",13047,"97FVC8kHgrXR2hBGdCqPbZ90kexD4zXl","neutral","Linux armv7l",120,"1f3b5","🎵"
"13048",13048,"97FVC8kHgrXR2hBGdCqPbZ90kexD4zXl","sad","Linux armv7l",176,"1f63f","😿"
"13049",13049,"97FVC8kHgrXR2hBGdCqPbZ90kexD4zXl","neutral","Linux armv7l",106,"1f610","😐"
"13050",13050,"97FVC8kHgrXR2hBGdCqPbZ90kexD4zXl","neutral","Linux armv7l",194,"1f1ea","🇪"
"13051",13051,"97FVC8kHgrXR2hBGdCqPbZ90kexD4zXl","happy","Linux armv7l",149,"1f37b","🍻"
"13052",13052,"97FVC8kHgrXR2hBGdCqPbZ90kexD4zXl","neutral","Linux armv7l",191,"1f48d","💍"
"13053",13053,"97FVC8kHgrXR2hBGdCqPbZ90kexD4zXl","neutral","Linux armv7l",193,"1f478","👸"
"13054",13054,"97FVC8kHgrXR2hBGdCqPbZ90kexD4zXl","angry","Linux armv7l",42,"1f621","😡"
"13055",13055,"97FVC8kHgrXR2hBGdCqPbZ90kexD4zXl","neutral","Linux armv7l",39,"2605","★"
"13056",13056,"97FVC8kHgrXR2hBGdCqPbZ90kexD4zXl","happy","Linux armv7l",43,"1f60e","😎"
"13057",13057,"97FVC8kHgrXR2hBGdCqPbZ90kexD4zXl","happy","Linux armv7l",35,"1f499","💙"
"13058",13058,"97FVC8kHgrXR2hBGdCqPbZ90kexD4zXl","happy","Linux armv7l",60,"1f606","😆"
"13059",13059,"97FVC8kHgrXR2hBGdCqPbZ90kexD4zXl","neutral","Linux armv7l",110,"1f4a4","💤"
"13060",13060,"97FVC8kHgrXR2hBGdCqPbZ90kexD4zXl","neutral","Linux armv7l",40,"2588","█"
"13061",13061,"97FVC8kHgrXR2hBGdCqPbZ90kexD4zXl","neutral","Linux armv7l",136,"26c4","⛄"
"13062",13062,"97FVC8kHgrXR2hBGdCqPbZ90kexD4zXl","neutral","Linux armv7l",126,"1f33f","🌿"
"13063",13063,"97FVC8kHgrXR2hBGdCqPbZ90kexD4zXl","neutral","Linux armv7l",157,"2637","☷"
"13064",13064,"97FVC8kHgrXR2hBGdCqPbZ90kexD4zXl","disgusted","Linux armv7l",122,"1f61b","😛"
"13065",13065,"97FVC8kHgrXR2hBGdCqPbZ90kexD4zXl","neutral","Linux armv7l",71,"a9","©"
"13066",13066,"97FVC8kHgrXR2hBGdCqPbZ90kexD4zXl","neutral","Linux armv7l",23,"1f604","😄"
"13067",13067,"97FVC8kHgrXR2hBGdCqPbZ90kexD4zXl","neutral","Linux armv7l",57,"1f49a","💚"
"13068",13068,"97FVC8kHgrXR2hBGdCqPbZ90kexD4zXl","neutral","Linux armv7l",57,"1f49a","💚"
"13069",13069,"97FVC8kHgrXR2hBGdCqPbZ90kexD4zXl","neutral","Linux armv7l",179,"1f37a","🍺"
"13070",13070,"97FVC8kHgrXR2hBGdCqPbZ90kexD4zXl","neutral","Linux armv7l",160,"1f33a","🌺"
"13071",13071,"97FVC8kHgrXR2hBGdCqPbZ90kexD4zXl","neutral","Linux armv7l",36,"2728","✨"
"13072",13072,"97FVC8kHgrXR2hBGdCqPbZ90kexD4zXl","neutral","Linux armv7l",36,"2728","✨"
"13073",13073,"97FVC8kHgrXR2hBGdCqPbZ90kexD4zXl","neutral","Linux armv7l",76,"1f44b","👋"
"13074",13074,"97FVC8kHgrXR2hBGdCqPbZ90kexD4zXl","neutral","Linux armv7l",143,"1f448","👈"
"13075",13075,"97FVC8kHgrXR2hBGdCqPbZ90kexD4zXl","neutral","Linux armv7l",200,"1f635","😵"
"13076",13076,"97FVC8kHgrXR2hBGdCqPbZ90kexD4zXl","neutral","Linux armv7l",78,"1f38a","🎊"
"13077",13077,"u5IS0pckjy4lCLsijDCGFb1RbHqrSESF","happy","Win32",164,"1f47d","👽"
"13078",13078,"u5IS0pckjy4lCLsijDCGFb1RbHqrSESF","happy","Win32",164,"1f47d","👽"
"13079",13079,"u5IS0pckjy4lCLsijDCGFb1RbHqrSESF","happy","Win32",31,"1f61c","😜"
"13080",13080,"u5IS0pckjy4lCLsijDCGFb1RbHqrSESF","happy","Win32",9,"1f495","💕"
"13081",13081,"u5IS0pckjy4lCLsijDCGFb1RbHqrSESF","angry","Win32",22,"1f4aa","💪"
"13082",13082,"u5IS0pckjy4lCLsijDCGFb1RbHqrSESF","na","Win32",10,"1f44f","👏"
"13083",13083,"u5IS0pckjy4lCLsijDCGFb1RbHqrSESF","na","Win32",80,"2744","❄"
"13084",13084,"u5IS0pckjy4lCLsijDCGFb1RbHqrSESF","na","Win32",80,"2744","❄"
"13085",13085,"u5IS0pckjy4lCLsijDCGFb1RbHqrSESF","na","Win32",151,"1f31e","🌞"
"13086",13086,"u5IS0pckjy4lCLsijDCGFb1RbHqrSESF","na","Win32",151,"1f31e","🌞"
"13087",13087,"u5IS0pckjy4lCLsijDCGFb1RbHqrSESF","na","Win32",26,"1f496","💖"
"13088",13088,"u5IS0pckjy4lCLsijDCGFb1RbHqrSESF","na","Win32",33,"1f338","🌸"
"13089",13089,"u5IS0pckjy4lCLsijDCGFb1RbHqrSESF","na","Win32",189,"1f4a8","💨"
"13090",13090,"u5IS0pckjy4lCLsijDCGFb1RbHqrSESF","na","Win32",191,"1f48d","💍"
"13091",13091,"u5IS0pckjy4lCLsijDCGFb1RbHqrSESF","na","Win32",71,"a9","©"
"13092",13092,"u5IS0pckjy4lCLsijDCGFb1RbHqrSESF","na","Win32",96,"1f343","🍃"
"13093",13093,"u5IS0pckjy4lCLsijDCGFb1RbHqrSESF","afraid","Win32",110,"1f4a4","💤"
"13094",13094,"u5IS0pckjy4lCLsijDCGFb1RbHqrSESF","afraid","Win32",110,"1f4a4","💤"
"13095",13095,"u5IS0pckjy4lCLsijDCGFb1RbHqrSESF","afraid","Win32",83,"1f4a5","💥"
"13096",13096,"u5IS0pckjy4lCLsijDCGFb1RbHqrSESF","afraid","Win32",107,"270a","✊"
"13097",13097,"u5IS0pckjy4lCLsijDCGFb1RbHqrSESF","afraid","Win32",84,"1f494","💔"
"13098",13098,"u5IS0pckjy4lCLsijDCGFb1RbHqrSESF","afraid","Win32",202,"21bf","↿"
"13099",13099,"u5IS0pckjy4lCLsijDCGFb1RbHqrSESF","afraid","Win32",1,"1f602","😂"
"13100",13100,"u5IS0pckjy4lCLsijDCGFb1RbHqrSESF","afraid","Win32",1,"1f602","😂"
"13101",13101,"u5IS0pckjy4lCLsijDCGFb1RbHqrSESF","afraid","Win32",125,"1f48e","💎"
"13102",13102,"u5IS0pckjy4lCLsijDCGFb1RbHqrSESF","afraid","Win32",127,"1f382","🎂"
"13103",13103,"u5IS0pckjy4lCLsijDCGFb1RbHqrSESF","afraid","Win32",137,"1f445","👅"
"13104",13104,"u5IS0pckjy4lCLsijDCGFb1RbHqrSESF","afraid","Win32",74,"1f413","🐓"
"13105",13105,"u5IS0pckjy4lCLsijDCGFb1RbHqrSESF","afraid","Win32",77,"270b","✋"
"13106",13106,"u5IS0pckjy4lCLsijDCGFb1RbHqrSESF","afraid","Win32",120,"1f3b5","🎵"
"13107",13107,"u5IS0pckjy4lCLsijDCGFb1RbHqrSESF","afraid","Win32",11,"1f601","😁"
"13108",13108,"u5IS0pckjy4lCLsijDCGFb1RbHqrSESF","afraid","Win32",65,"1f605","😅"
"13109",13109,"u5IS0pckjy4lCLsijDCGFb1RbHqrSESF","afraid","Win32",95,"1f449","👉"
"13110",13110,"u5IS0pckjy4lCLsijDCGFb1RbHqrSESF","afraid","Win32",81,"1f625","😥"
"13111",13111,"u5IS0pckjy4lCLsijDCGFb1RbHqrSESF","afraid","Win32",157,"2637","☷"
"13112",13112,"u5IS0pckjy4lCLsijDCGFb1RbHqrSESF","afraid","Win32",169,"1f378","🍸"
"13113",13113,"u5IS0pckjy4lCLsijDCGFb1RbHqrSESF","afraid","Win32",190,"1f3c8","🏈"
"13114",13114,"u5IS0pckjy4lCLsijDCGFb1RbHqrSESF","afraid","Win32",69,"1f61a","😚"
"13115",13115,"u5IS0pckjy4lCLsijDCGFb1RbHqrSESF","afraid","Win32",108,"1f628","😨"
"13116",13116,"u5IS0pckjy4lCLsijDCGFb1RbHqrSESF","afraid","Win32",108,"1f628","😨"
"13117",13117,"u5IS0pckjy4lCLsijDCGFb1RbHqrSESF","afraid","Win32",138,"266a","♪"
"13118",13118,"u5IS0pckjy4lCLsijDCGFb1RbHqrSESF","afraid","Win32",27,"1f603","😃"
"13119",13119,"u5IS0pckjy4lCLsijDCGFb1RbHqrSESF","afraid","Win32",141,"1f52a","🔪"
"13120",13120,"u5IS0pckjy4lCLsijDCGFb1RbHqrSESF","afraid","Win32",18,"1f60f","😏"
"13121",13121,"u5IS0pckjy4lCLsijDCGFb1RbHqrSESF","afraid","Win32",140,"1f48f","💏"
"13122",13122,"1EI8JxlH61208p83q7kjaZhqFfKyGjT6","happy","Win32",2,"2764","❤"
"13123",13123,"1EI8JxlH61208p83q7kjaZhqFfKyGjT6","happy","Win32",196,"1f369","🍩"
"13124",13124,"1EI8JxlH61208p83q7kjaZhqFfKyGjT6","neutral","Win32",99,"1f427","🐧"
"13125",13125,"1EI8JxlH61208p83q7kjaZhqFfKyGjT6","neutral","Win32",150,"1f645","🙅"
"13126",13126,"1EI8JxlH61208p83q7kjaZhqFfKyGjT6","neutral","Win32",156,"2501","━"
"13127",13127,"1EI8JxlH61208p83q7kjaZhqFfKyGjT6","neutral","Win32",180,"25b6","▶"
"13128",13128,"1EI8JxlH61208p83q7kjaZhqFfKyGjT6","neutral","Win32",89,"1f51d","🔝"
"13129",13129,"1EI8JxlH61208p83q7kjaZhqFfKyGjT6","neutral","Win32",138,"266a","♪"
"13130",13130,"1EI8JxlH61208p83q7kjaZhqFfKyGjT6","neutral","Win32",162,"1f436","🐶"
"13131",13131,"1EI8JxlH61208p83q7kjaZhqFfKyGjT6","neutral","Win32",44,"1f622","😢"
"13132",13132,"1EI8JxlH61208p83q7kjaZhqFfKyGjT6","surprised","Win32",97,"1f381","🎁"
"13133",13133,"1EI8JxlH61208p83q7kjaZhqFfKyGjT6","sad","Win32",34,"1f49c","💜"
"13134",13134,"1EI8JxlH61208p83q7kjaZhqFfKyGjT6","neutral","Win32",193,"1f478","👸"
"13135",13135,"1EI8JxlH61208p83q7kjaZhqFfKyGjT6","neutral","Win32",120,"1f3b5","🎵"
"13136",13136,"1EI8JxlH61208p83q7kjaZhqFfKyGjT6","neutral","Win32",184,"1f4ab","💫"
"13137",13137,"1EI8JxlH61208p83q7kjaZhqFfKyGjT6","neutral","Win32",103,"1f385","🎅"
"13138",13138,"1EI8JxlH61208p83q7kjaZhqFfKyGjT6","neutral","Win32",110,"1f4a4","💤"
"13139",13139,"1EI8JxlH61208p83q7kjaZhqFfKyGjT6","neutral","Win32",152,"1f341","🍁"
"13140",13140,"1EI8JxlH61208p83q7kjaZhqFfKyGjT6","neutral","Win32",152,"1f341","🍁"
"13141",13141,"1EI8JxlH61208p83q7kjaZhqFfKyGjT6","neutral","Win32",6,"1f618","😘"
"13142",13142,"1EI8JxlH61208p83q7kjaZhqFfKyGjT6","neutral","Win32",6,"1f618","😘"
"13143",13143,"1EI8JxlH61208p83q7kjaZhqFfKyGjT6","neutral","Win32",6,"1f618","😘"
"13144",13144,"1EI8JxlH61208p83q7kjaZhqFfKyGjT6","neutral","Win32",14,"1f44d","👍"
"13145",13145,"1EI8JxlH61208p83q7kjaZhqFfKyGjT6","neutral","Win32",192,"2614","☔"
"13146",13146,"1EI8JxlH61208p83q7kjaZhqFfKyGjT6","neutral","Win32",192,"2614","☔"
"13147",13147,"1EI8JxlH61208p83q7kjaZhqFfKyGjT6","neutral","Win32",88,"2708","✈"
"13148",13148,"1EI8JxlH61208p83q7kjaZhqFfKyGjT6","neutral","Win32",202,"21bf","↿"
"13149",13149,"1EI8JxlH61208p83q7kjaZhqFfKyGjT6","neutral","Win32",16,"1f64f","🙏"
"13150",13150,"1EI8JxlH61208p83q7kjaZhqFfKyGjT6","neutral","Win32",16,"1f64f","🙏"
"13151",13151,"1EI8JxlH61208p83q7kjaZhqFfKyGjT6","neutral","Win32",88,"2708","✈"
"13152",13152,"1EI8JxlH61208p83q7kjaZhqFfKyGjT6","neutral","Win32",27,"1f603","😃"
"13153",13153,"1EI8JxlH61208p83q7kjaZhqFfKyGjT6","neutral","Win32",29,"1f631","😱"
"13154",13154,"1EI8JxlH61208p83q7kjaZhqFfKyGjT6","neutral","Win32",199,"1f33b","🌻"
"13155",13155,"1EI8JxlH61208p83q7kjaZhqFfKyGjT6","neutral","Win32",199,"1f33b","🌻"
